,Datetime,Tweet Id,Text,URL,Username,tweet.user.followersCount,tweet.replyCount,tweet.retweetCount,tweet.likeCount,tweet.quoteCount,tweet.lang,tweet.outlinks,tweet.media,tweet.retweetedTweet,tweet.quotedTweet,tweet.inReplyToTweetId,tweet.inReplyToUser,tweet.mentionedUsers,tweet.coordinates,tweet.place,tweet.hashtags,tweet.cashtags
1289,2010-09-23 17:20:03+00:00,25326073957,"RT @bhgoodell: New blog post is up, talking about the @warriors & #TweediaDay: http://bit.ly/drc3J4 &lt;-Another participant to follow Monday!",https://twitter.com/warriors/status/25326073957,warriors,7960094,0,0,0,0,en,,,,,,,"[User(username='warriors', id=26270913, displayname='Golden State Warriors', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['TweediaDay'],
1290,2010-09-23 16:40:02+00:00,25322967299,RT @warriorsworld: New post: WarriorsWorld x Tweedia Day  http://ow.ly/2IPPf &lt;-More content from a #TweediaDay participant,https://twitter.com/warriors/status/25322967299,warriors,7960094,0,0,0,0,en,,,,,,,"[User(username='warriorsworld', id=18198414, displayname='warriorsworld', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['TweediaDay'],
1291,2010-09-23 16:15:06+00:00,25320937877,"Monta, D. Lee, @StephenCurry30, @reggiew55, @DWRIGHTWAY1, @Flintstone14, B. Wright already prepping for #GSWCamp. VIDEO: http://ow.ly/2IsTV",https://twitter.com/warriors/status/25320937877,warriors,7960094,0,4,0,0,en,,,,,,,"[User(username='StephenCurry30', id=42562446, displayname='Stephen Curry', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='reggiew55', id=120178364, displayname='.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DWRIGHTWAY1', id=183755853, displayname='Dorell Wright 🏁', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='flintstone14', id=857511218, displayname='Charlie Bell', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['GSWCamp'],
1292,2010-09-23 16:12:56+00:00,25320755899,Thx Steve! High praise coming from you & @joltsocialmedia! RT @Steveology: Very interesting social media outreach: Warriors' Tweedia Day,https://twitter.com/warriors/status/25320755899,warriors,7960094,0,0,0,0,en,,,,,,,"[User(username='Steveology', id=19273104, displayname='Steve Farnsworth', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
1293,2010-09-23 16:10:57+00:00,25320593942,"RT @bhgoodell: Excited, surprised, and honored to be invited to @warriors #TweediaDay. Anxious to meet some great people, create content.",https://twitter.com/warriors/status/25320593942,warriors,7960094,0,0,0,0,en,,,,,,,"[User(username='warriors', id=26270913, displayname='Golden State Warriors', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['TweediaDay'],
1294,2010-09-23 03:22:27+00:00,25273892739,RT @joshieruss: warriorscourt.com will be representing at @warriors #TweediaDay along with 9 other esteemed folks:http://ow.ly/2Ippn,https://twitter.com/warriors/status/25273892739,warriors,7960094,0,0,0,0,en,,,,,,,"[User(username='joshieruss', id=49721639, displayname='Joshua Russell', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='warriors', id=26270913, displayname='Golden State Warriors', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['TweediaDay'],
1295,2010-09-23 02:53:20+00:00,25271607796,@thirdrootprod @BASportsGuy First #DraftChallenge and now #TweediaDay! Building fans one social media fan at a time! :),https://twitter.com/warriors/status/25271607796,warriors,7960094,0,0,0,0,en,,,,,25268962755.0,https://twitter.com/thirdrootprod,"[User(username='thirdrootprod', id=22074729, displayname='LisaMarie Rollins (her)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BASportsGuy', id=35868325, displayname='Steve Berman', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,"['DraftChallenge', 'TweediaDay']",
1296,2010-09-23 02:14:00+00:00,25268463501,RT @BASportsGuy: NEW BASG: @Warriors select BASG to attend “Tweedia Day” http://bit.ly/aneOql #TweediaDay &lt;-great start,https://twitter.com/warriors/status/25268463501,warriors,7960094,0,0,0,0,en,,,,,,,"[User(username='BASportsGuy', id=35868325, displayname='Steve Berman', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='warriors', id=26270913, displayname='Golden State Warriors', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['TweediaDay'],
1297,2010-09-23 02:12:09+00:00,25268315354,"RT @dturman: Yep, I'll be at the @warriors #TweediaDay. And I'm crowdsourcing for questions. Got some? http://www.fearthebeard.org/?p=4157",https://twitter.com/warriors/status/25268315354,warriors,7960094,0,0,0,0,en,,,,,,,"[User(username='dturman', id=17399433, displayname='Mid-Century Moderna', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='warriors', id=26270913, displayname='Golden State Warriors', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['TweediaDay'],
1298,2010-09-23 01:42:01+00:00,25265786593,"@KIKEYANEZ85 Nothing announced yet, but stay tuned to here or warriors.com for info.",https://twitter.com/warriors/status/25265786593,warriors,7960094,0,0,0,0,en,,,,,,,,,,,
1299,2010-09-23 01:05:23+00:00,25262650796,Who's ready for Training Camp next week? We know at least 10 guys who are. Exclusive video here: http://ow.ly/2IsGN  #GSWCamp,https://twitter.com/warriors/status/25262650796,warriors,7960094,0,4,0,0,en,,,,,,,,,,['GSWCamp'],
