,Datetime,Tweet Id,Text,URL,Username,tweet.user.followersCount,tweet.replyCount,tweet.retweetCount,tweet.likeCount,tweet.quoteCount,tweet.lang,tweet.outlinks,tweet.media,tweet.retweetedTweet,tweet.quotedTweet,tweet.inReplyToTweetId,tweet.inReplyToUser,tweet.mentionedUsers,tweet.coordinates,tweet.place,tweet.hashtags,tweet.cashtags
611,2020-10-22 00:23:36+00:00,1319071874953867264,"Desktop version? Desktop version!

#DubsDraft || @Chase  
https://t.co/6bwq5PUaC5 https://t.co/UHMhBF2XOU",https://twitter.com/warriors/status/1319071874953867264,warriors,7959819,3,7,268,0,da,"[TextLink(text='twitter.com/writeropolis/s…', url='https://twitter.com/writeropolis/status/1318986522952036352?s=21', tcourl='https://t.co/6bwq5PUaC5', indices=(58, 81))]","[Photo(previewUrl='https://pbs.twimg.com/media/Ek5I4PgUYAAm56C?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ek5I4PgUYAAm56C?format=jpg&name=large')]",,https://twitter.com/writeropolis/status/1318986522952036352,1.3189833897063342e+18,https://twitter.com/warriors,"[User(username='Chase', id=274673392, displayname='Chase', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['DubsDraft'],
612,2020-10-21 23:35:00+00:00,1319059641888874497,"“Keep playing for each other.”

🎙 @Quese mic’d up had us HYPED https://t.co/R4bdUeNN6R",https://twitter.com/warriors/status/1319059641888874497,warriors,7959819,11,72,1063,8,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EfPDlX2UMAA9DzN.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1293590093668605953/vid/320x320/v64pafD3OQ_5OwQi.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1293590093668605953/vid/720x720/K1Y87llq2B8VxddC.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1293590093668605953/pl/j0XC0kzkrtDBXAnd.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1293590093668605953/vid/480x480/1sWjIafGZfPcWZCF.mp4?tag=13', bitrate=832000)], duration=37.604, views=34966)]",,,,,"[User(username='quese', id=1039001280, displayname='Marquese Chriss', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
613,2020-10-21 21:27:17+00:00,1319027503982403585,"In the latest episode of #StateOfInspiration, Steph spoke with Dr. Anthony Fauci, Director of the National Institute of Allergy and Infectious Diseases, to discuss important COVID-19 facts and precautionary public health measures we can all take.

https://t.co/MQwCwsgvw7",https://twitter.com/warriors/status/1319027503982403585,warriors,7959819,9,59,586,2,en,"[TextLink(text='nba.com/warriors/news-…', url='https://www.nba.com/warriors/news-blogs/conversation-with-curry', tcourl='https://t.co/MQwCwsgvw7', indices=(248, 271))]",,,,,,,,,['StateOfInspiration'],
614,2020-10-21 18:32:00+00:00,1318983389706334209,"new wallpaper alert 📲

#DubsDraft || @Chase https://t.co/Crq22Gu73x",https://twitter.com/warriors/status/1318983389706334209,warriors,7959819,29,152,1911,24,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ek3D-5SXEAAy1bV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ek3D-5SXEAAy1bV?format=jpg&name=large')]",,,,,"[User(username='Chase', id=274673392, displayname='Chase', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['DubsDraft'],
615,2020-10-21 16:03:51+00:00,1318946107330908160,Celebrate @Dami0nLee's birthday by looking back at some of his best plays from last season 📽️ https://t.co/O3CPQvdLAy,https://twitter.com/warriors/status/1318946107330908160,warriors,7959819,4,30,491,2,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/Ek3WmLxXUAIeoqa.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1318945787972362241/pu/vid/720x720/emjb7qMYNg06cOE3.mp4?tag=10', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1318945787972362241/pu/pl/kKE6X9yBE820mXSU.m3u8?tag=10', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1318945787972362241/pu/vid/480x480/CgRuryS0MLcsa3fa.mp4?tag=10', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1318945787972362241/pu/vid/320x320/C6HMRrNz17QjsXOQ.mp4?tag=10', bitrate=432000)], duration=74.408, views=10165)]",,,1.3189302907864556e+18,https://twitter.com/warriors,"[User(username='Dami0nLee', id=99208535, displayname='Damion Lee', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
616,2020-10-21 15:01:00+00:00,1318930290786455552,"#DubNation, join us in wishing @Dami0nLee a Happy Birthday! 🎉 https://t.co/qdE4zCuvoX",https://twitter.com/warriors/status/1318930290786455552,warriors,7959819,25,106,1465,6,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1318918476409524229/img/94rdP-ZRQEPZTllM.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1318918476409524229/vid/480x480/dt1qwcaA0cU03puZ.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1318918476409524229/vid/320x320/-iR9HzHYji-ORSF-.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1318918476409524229/vid/720x720/WqgzJTB-yXS_qDCZ.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1318918476409524229/pl/zMX5AIfPi4hR89ba.m3u8?tag=13', bitrate=None)], duration=6.006, views=25235)]",,,,,"[User(username='Dami0nLee', id=99208535, displayname='Damion Lee', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['DubNation'],
617,2020-10-20 23:35:00+00:00,1318697254241280000,these shots belong in a game of H-O-R-S-E https://t.co/WVi2jKMpcK,https://twitter.com/warriors/status/1318697254241280000,warriors,7959819,28,872,5655,87,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EkzkcUNX0AEFgdI.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1288221501301243905/vid/720x720/FN0RzUboafyL3ge5.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1288221501301243905/vid/320x320/6wiAMiQH8wbN7Mb8.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1288221501301243905/vid/480x480/v-57TlXgN3ya65D9.mp4?tag=13', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1288221501301243905/pl/LisFP-lbMY1FeHpE.m3u8?tag=13', bitrate=None)], duration=124.091, views=130424)]",,,,,,,,,
618,2020-10-20 18:11:00+00:00,1318615716870918145,"60 points on 11 dribbles
52 points on 9 dribbles
43 points on 4 dribbles

For those keeping track, that’s an average of 6.45 points per dribble from three of @KlayThompson's most iconic games.

#WorldStatisticsDay https://t.co/Lkh91ZvN6o",https://twitter.com/warriors/status/1318615716870918145,warriors,7959819,27,605,3153,147,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EAbKPIlVUAAy5Ju.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1154784950995914752/vid/480x270/FyIzDAs-93z_Th1u.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1154784950995914752/vid/640x360/7fl5Wu_3qOqwegXO.mp4?tag=13', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1154784950995914752/pl/sIBnmWGUA6AfNWCW.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1154784950995914752/vid/1280x720/0sfKLe6PrChP9wRH.mp4?tag=13', bitrate=2176000)], duration=115.316, views=239219)]",,,,,"[User(username='KlayThompson', id=1703636814, displayname='klay thompson', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['WorldStatisticsDay'],
619,2020-10-20 15:58:23+00:00,1318582342924095489,"#DubNation, we’re two weeks away from Election Day.

Like with every big game, it’s important to have a strong game plan. Make sure you’re ready for November 3rd by texting WARRIORS to 26797.

#VotersWin https://t.co/e6k3WNQz77",https://twitter.com/warriors/status/1318582342924095489,warriors,7959819,4,26,231,0,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EkyDTAuXYAI2qRA.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1318569957685415937/pl/O05CNsfJx_kQoL6Q.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1318569957685415937/vid/720x720/UhbKSy1dqbt3-jEa.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1318569957685415937/vid/480x480/HqqQRoe6O6-aiTn_.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1318569957685415937/vid/320x320/Mi3UVlY5YnI9G3Fz.mp4?tag=13', bitrate=432000)], duration=21.054, views=6654)]",,,,,,,,"['DubNation', 'VotersWin']",
620,2020-10-20 00:22:27+00:00,1318346808867745792,"April 14, 2010 - Steph drops a personal season-high 42 points in his last game as a rook https://t.co/R9FE4ousWr",https://twitter.com/warriors/status/1318346808867745792,warriors,7959819,1,64,776,3,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ekux8RhU8AAY53Q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ekux8RhU8AAY53Q?format=jpg&name=large')]",,,1.3183428150724936e+18,https://twitter.com/warriors,,,,,
621,2020-10-20 00:06:35+00:00,1318342815072493569,"February 13, 2010 - made a #SPLASH at NBA All-Star Weekend https://t.co/BDd6dLA1LB",https://twitter.com/warriors/status/1318342815072493569,warriors,7959819,6,62,947,1,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/EkusXC8UYAE5HiK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkusXC8UYAE5HiK?format=jpg&name=large')]",,,1.318331109369811e+18,https://twitter.com/warriors,,,,['SPLASH'],
622,2020-10-19 23:20:04+00:00,1318331109369810944,"October 30, 2009 - rookie &amp; the vet https://t.co/TyZpM73Vj5",https://twitter.com/warriors/status/1318331109369810944,warriors,7959819,3,64,1122,2,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ekuif6lU8AAJTu9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ekuif6lU8AAJTu9?format=jpg&name=large')]",,,1.31832589754436e+18,https://twitter.com/warriors,,,,,
623,2020-10-19 22:59:21+00:00,1318325897544359937,"October 28, 2009 - “In his first NBA season, from Davidson, number 30, Stephen Curry!” https://t.co/DXezTvTadH",https://twitter.com/warriors/status/1318325897544359937,warriors,7959819,3,61,790,1,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ekuhl-vVcAEM6WV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ekuhl-vVcAEM6WV?format=jpg&name=large')]",,,1.3183210347018527e+18,https://twitter.com/warriors,,,,,
624,2020-10-19 22:20:16+00:00,1318316061834371073,"June 26, 2009 - #DubNation met SC30 https://t.co/G4Xthpc9gi",https://twitter.com/warriors/status/1318316061834371073,warriors,7959819,3,75,1058,3,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/EkuZT48UUAI5h0g?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkuZT48UUAI5h0g?format=jpg&name=large')]",,,1.3183109868314173e+18,https://twitter.com/warriors,,,,['DubNation'],
625,2020-10-19 22:00:06+00:00,1318310986831417346,"June 25, 2009 - ""With the seventh pick, the Golden State Warriors select..."" https://t.co/2A03N54KnC",https://twitter.com/warriors/status/1318310986831417346,warriors,7959819,70,847,7786,115,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/EkuRz1NU8AAJEoF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkuRz1NU8AAJEoF?format=jpg&name=large')]",,,,,,,,,
626,2020-10-19 21:02:00+00:00,1318296362891563008,"Steph popped off for 166 threes in his first year, breaking the NBA rookie record for treys in a season 🤯 https://t.co/kTx3LW3e36",https://twitter.com/warriors/status/1318296362891563008,warriors,7959819,29,607,3520,62,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1318220241176981504/img/tjNnDIcESOmfutjf.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1318220241176981504/pl/T8PLunBm-DEBdh4Y.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1318220241176981504/vid/1280x720/jjBaEJKVduuFPgHR.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1318220241176981504/vid/640x360/Di_W6PExPLL4OzQD.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1318220241176981504/vid/480x270/YIg9sWgQuWdUXLkY.mp4?tag=13', bitrate=288000)], duration=111.846, views=51497)]",,,,,,,,,
627,2020-10-19 19:03:00+00:00,1318266415418286080,"""This is the best job in the world.""

On June 25, 2009, Stephen Curry officially joined the family business. https://t.co/mfspepjGwL",https://twitter.com/warriors/status/1318266415418286080,warriors,7959819,13,236,1881,22,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EkfLtUdVkAI0Glf.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1317244333762904064/pl/hCDsdeIxfxzwJJ7N.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317244333762904064/vid/320x320/FfCyEKieds-sucop.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317244333762904064/vid/720x720/vWosToKT7ZmzjSEo.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317244333762904064/vid/480x480/Z0LEbYVu9rmg-U4q.mp4?tag=13', bitrate=832000)], duration=40.207, views=30113)]",,,,,,,,,
628,2020-10-19 17:30:00+00:00,1318243011629731842,Steph gave the league a preview of what was to come at the 2009 combine 📽️ https://t.co/WeqALKn3Gm,https://twitter.com/warriors/status/1318243011629731842,warriors,7959819,11,136,1187,13,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EkfI1aTVoAAbWTJ.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317240955326509056/vid/320x320/IQs4YBpZWrai97Hq.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317240955326509056/vid/480x480/Q9ETC7JC8HFLAmKm.mp4?tag=13', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1317240955326509056/pl/thhOFUqI4Kfac2xz.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317240955326509056/vid/720x720/tV7r1OrVVxvTJLtd.mp4?tag=13', bitrate=1280000)], duration=44.678, views=17635)]",,,,,,,,,
629,2020-10-19 16:40:33+00:00,1318230565586227205,The Davidson years were special. https://t.co/g6YeHvX5P5,https://twitter.com/warriors/status/1318230565586227205,warriors,7959819,37,905,9645,81,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/EktD4WrUYAQhTuz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EktD4WrUYAQhTuz?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EktD4W_U0AAVqyY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EktD4W_U0AAVqyY?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EktD4XMUYAQp_3Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EktD4XMUYAQp_3Z?format=jpg&name=large')]",,,,,,,,,
630,2020-10-19 15:30:00+00:00,1318212813790248966,"30 days to Draft Day

#DubsDraft || @Chase https://t.co/9546YRaWIs",https://twitter.com/warriors/status/1318212813790248966,warriors,7959819,23,440,3043,72,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EkfXPdCVgAAUxOo.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317257091673853952/vid/480x480/43DQYvRErVFbddh9.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317257091673853952/vid/720x720/LB-MGV8ITe_O02OO.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317257091673853952/vid/320x320/Eaig5I-QzCfJ2SIK.mp4?tag=13', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1317257091673853952/pl/f-s045T0oL7c-0pu.m3u8?tag=13', bitrate=None)], duration=52.052, views=38397)]",,,,,"[User(username='Chase', id=274673392, displayname='Chase', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['DubsDraft'],
631,2020-10-18 22:03:00+00:00,1317949325968748545,nothing fancy. just work. https://t.co/xIwdGt7AT3,https://twitter.com/warriors/status/1317949325968748545,warriors,7959819,117,2478,18743,342,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/EkiryhRU0AEKQCv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkiryhRU0AEKQCv?format=jpg&name=large')]",,,,,,,,,
632,2020-10-18 18:45:00+00:00,1317899497389817861,"Showed out during his first year in the league
&amp; he's just getting started 💪

@epaschall || #DubNation https://t.co/qzevs46p4w",https://twitter.com/warriors/status/1317899497389817861,warriors,7959819,10,99,809,15,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EkitimfU0AAsBJW.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1287831816007647232/vid/720x720/KRTCmrHTifUT6ooT.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1287831816007647232/vid/480x480/VFK__CQda3cKqP0J.mp4?tag=13', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1287831816007647232/pl/HC7DvbzuaQU023Dx.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1287831816007647232/vid/320x320/jltWS93R4KwM8huY.mp4?tag=13', bitrate=432000)], duration=59.935, views=76196)]",,,,,"[User(username='epaschall', id=207723015, displayname='Eric Paschall', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['DubNation'],
633,2020-10-18 15:45:00+00:00,1317854198948483072,"You think you know yourself…

or at least know your own tweets 😂 https://t.co/YqQm4nqDcz",https://twitter.com/warriors/status/1317854198948483072,warriors,7959819,9,60,694,15,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/ETlo2_CU0AE1-vv.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1241138190804635650/pl/ZRQz_RVuJwZWEUWL.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1241138190804635650/vid/320x320/FMfBdyZBF-bFH8jP.mp4?tag=13', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1241138190804635650/vid/480x480/Gx31ewi7br-aEhmE.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1241138190804635650/vid/720x720/k9m34BKYCtK6UzRm.mp4?tag=13', bitrate=1280000)], duration=44.044, views=45733)]",,,,,,,,,
634,2020-10-17 20:16:31+00:00,1317560141353398272,"block or charge? 

The Dubble || @NetSuite https://t.co/8zXcsz2OlQ",https://twitter.com/warriors/status/1317560141353398272,warriors,7959819,1,10,291,0,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/Ekjp8N_UcAAcuNC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ekjp8N_UcAAcuNC?format=jpg&name=large')]",,,1.317556235948929e+18,https://twitter.com/warriors,"[User(username='NetSuite', id=17008203, displayname='NetSuite', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
635,2020-10-17 20:01:00+00:00,1317556235948929024,"THROW IT DOWN, No. 12 💪

A highlight-reel slam put the exclamation point on the Blue Team's 52-40 victory.

The Dubble || @NetSuite https://t.co/9dXecBo1X8",https://twitter.com/warriors/status/1317556235948929024,warriors,7959819,18,95,926,24,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/Ekd22FyU0AAerfj.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317136764104929283/vid/480x270/_qpfP1EwYXNBQAEY.mp4?tag=13', bitrate=288000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1317136764104929283/pl/r8qozN55glxYf3lE.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317136764104929283/vid/640x360/OjwPpqfZaO-qJ0O8.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317136764104929283/vid/1280x720/c8bWPWo1mg_bouNA.mp4?tag=13', bitrate=2176000)], duration=286.837, views=37909)]",,,,,"[User(username='NetSuite', id=17008203, displayname='NetSuite', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
636,2020-10-17 19:19:00+00:00,1317545665287782401,"Compete.

The Dubble || @NetSuite https://t.co/5fFL9j2hTi",https://twitter.com/warriors/status/1317545665287782401,warriors,7959819,1,21,317,2,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/EkjcyY1VcAE7eHl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkjcyY1VcAE7eHl?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EkjcyY2VcAAimDK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkjcyY2VcAAimDK?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EkjcyZAUYAAuaOu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkjcyZAUYAAuaOu?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EkjcyY-UYAAD7it?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkjcyY-UYAAD7it?format=jpg&name=large')]",,,1.3175411362826363e+18,https://twitter.com/warriors,"[User(username='NetSuite', id=17008203, displayname='NetSuite', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
637,2020-10-17 19:01:00+00:00,1317541136282636288,"Q3 action brought the buckets 👌

The Dubble || @NetSuite https://t.co/fTOWIc8HVs",https://twitter.com/warriors/status/1317541136282636288,warriors,7959819,12,55,745,12,en,,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EkdyefeVoAAkLxe.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317136763517743106/vid/640x360/RW8rrL8XOOPL4SEk.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317136763517743106/vid/1280x720/kwZeAc_siEgAWJYS.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1317136763517743106/vid/480x270/aOEPop9MygegfuzL.mp4?tag=13', bitrate=288000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1317136763517743106/pl/JL9CFgmjdeO44mQ5.m3u8?tag=13', bitrate=None)], duration=277.744, views=30444)]",,,,,"[User(username='NetSuite', id=17008203, displayname='NetSuite', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
638,2020-10-17 18:22:54+00:00,1317531549353484288,"back &amp; forth battle

The Dubble || @NetSuite https://t.co/o3i8z3PubO",https://twitter.com/warriors/status/1317531549353484288,warriors,7959819,1,32,394,0,en,,"[Photo(previewUrl='https://pbs.twimg.com/media/EkjLl1JU0AAY6Tp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkjLl1JU0AAY6Tp?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EkjLl1JVMAA2ClO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkjLl1JVMAA2ClO?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EkjLo46VcAEwspR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkjLo46VcAEwspR?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EkjLrF0U8AAai0g?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EkjLrF0U8AAai0g?format=jpg&name=large')]",,,1.317526214102315e+18,https://twitter.com/warriors,"[User(username='NetSuite', id=17008203, displayname='NetSuite', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
